Batch Size Zone 1,Batch Size Zone 2,Batch Size Zone 3,Average Cycle Time,Picker Util,Order per labour hr,Warehouse Throughput
10,3,2,1180.7853,0.022972795,248.9593629,17.03689764
10,3,2,1132.9733,0.025281558,237.0452437,17.92265356
10,3,2,1107.5875,0.025755628,241.162024,18.4168986
10,3,2,1110.3168,0.024229011,245.4640678,17.95494678
10,3,2,1072.7572,0.024587148,239.8716849,17.61163907
10,3,2,1109.7355,0.025368453,239.8831503,18.14613193
10,3,2,989.5661,0.026442044,244.607129,19.25592718
10,3,2,1206.381,0.022499843,243.8768392,16.57235498
10,3,2,1108.4274,0.025090626,242.703192,17.89889291
10,3,2,1187.6982,0.021945511,250.5729328,16.1632204
10,3,2,1068.4954,0.024243121,247.7389312,17.85291602
10,3,2,969.99774,0.027184618,247.1443578,19.59528968
10,3,2,1140.8387,0.024858266,243.5753291,17.95319206
10,3,2,985.8569,0.025746131,242.072849,18.73120985
10,3,2,1037.4678,0.026688049,236.1734338,18.54191279
10,3,2,1086.9331,0.024228738,248.3353643,17.70479116
10,3,2,1172.1713,0.021640942,245.3030081,16.15556298
10,3,2,1059.7843,0.024134089,244.7554728,18.2011
10,3,2,1097.9268,0.026040556,239.6273438,18.82391753
10,3,2,1074.5668,0.026207727,239.4368527,18.80074889
10,3,2,1067.7614,0.025781667,241.6477115,18.68835994
10,3,2,1069.1066,0.026035657,253.6043877,19.51100666
10,3,2,1069.0587,0.024983782,253.5132539,18.47693235
10,3,2,1140.9713,0.023942073,239.944617,16.9570946
10,3,2,983.8017,0.025049394,244.2997517,18.3221243
10,3,2,1109.439,0.024746622,247.0728067,18.22597732
10,3,2,1244.3492,0.024494472,240.7662456,17.98402929
2,4,2,638.1123,0.024562589,232.2412965,17.13535105
2,4,2,492.7312,0.028297547,232.6197747,19.13390157
2,4,2,660.4815,0.023079069,236.0879489,16.32655364
2,4,2,552.86725,0.026857062,235.8378133,18.89719548
2,4,2,514.3498,0.026386925,237.0581364,18.58330972
2,4,2,551.5608,0.026466638,234.1058089,18.17477503
2,4,2,520.1687,0.027231537,232.228717,18.96494653
2,4,2,566.6008,0.02559911,236.2718806,17.85775734
2,4,2,534.413,0.027050999,232.576482,18.27288128
2,4,2,526.4106,0.026708863,237.000433,18.62683502
2,4,2,512.0046,0.026842125,236.1238285,18.99425291
2,4,2,549.7017,0.025379216,233.9418887,17.30249728
2,4,2,540.9743,0.025926428,228.6124406,17.53811469
2,4,2,525.9323,0.029068911,235.3856036,19.70492845
2,4,2,621.7412,0.024146594,234.27435,16.57855613
2,4,2,555.93335,0.027000825,227.3985181,18.27448795
2,4,2,515.7475,0.02910812,234.4015104,19.99962655
2,4,2,501.80493,0.027576299,231.7266469,18.69379694
2,4,2,575.0434,0.025885431,238.6956225,18.008226
2,4,2,481.65918,0.029105736,231.1797452,19.50126064
2,4,2,556.0893,0.026099579,230.5608221,18.0398019
2,4,2,524.77185,0.028034174,230.427552,18.96649242
2,4,2,505.96408,0.028683124,235.1265051,19.38995243
2,4,2,551.7906,0.026207743,237.5156829,18.00537408
2,4,2,565.29126,0.026342678,242.2049162,18.3519462
2,4,2,559.53613,0.024485438,236.5076537,17.3115915
2,4,2,509.8986,0.027491999,237.42378,18.31684235
2,4,2,601.68066,0.025115324,237.3028775,17.34828433
3,4,2,636.92957,0.025893813,247.3846151,18.79690288
3,4,2,714.02985,0.024338599,243.224172,17.12721872
3,4,2,618.50726,0.026951818,229.8880567,18.38624133
3,4,2,656.24567,0.024998045,246.15424,18.02303937
3,4,2,673.98956,0.023688848,242.2939368,16.95550608
3,4,2,607.8892,0.025723949,239.5802968,18.58751269
3,4,2,609.29425,0.026225482,239.4085336,18.88094727
3,4,2,637.6381,0.024996678,245.6931204,17.96108484
3,4,2,626.8376,0.025777362,241.5239722,18.55009017
3,4,2,636.446,0.025714403,233.8684769,18.01575948
3,4,2,647.9131,0.0248649,242.2893791,17.68907825
3,4,2,676.2834,0.024015087,252.2143745,17.90132069
3,4,2,582.72906,0.027888062,239.8613718,19.76614853
3,4,2,595.4897,0.026164718,243.1171762,18.86266387
3,4,2,670.88666,0.024560153,244.3536422,17.7564125
3,4,2,600.9256,0.025373062,235.2068368,17.73690558
3,4,2,561.6012,0.028662211,242.1784702,20.03797506
3,4,2,627.32,0.026749119,249.7325845,19.09584726
3,4,2,618.55914,0.026471604,245.7658394,19.00336227
3,4,2,657.57025,0.026434405,243.862751,19.07854882
3,4,2,544.3907,0.027108655,235.2565024,18.92378209
3,4,2,586.45764,0.027177361,237.076082,18.55667791
3,4,2,595.64716,0.026468641,242.1868246,18.93553772
3,4,2,695.85956,0.025825062,238.7684235,18.31423737
3,4,2,563.0824,0.025967589,248.6302585,19.12971279
3,4,2,678.5332,0.025796254,238.4111572,18.15266375
3,4,2,675.9199,0.024439961,243.4752775,17.33935426
3,4,2,614.4107,0.025210562,246.0818308,18.27973839
4,4,2,720.89307,0.025113252,242.4658548,18.2954982
4,4,2,709.87573,0.02485137,243.9505026,17.72985278
4,4,2,667.05225,0.027854535,242.0955198,19.68660095
4,4,2,715.3167,0.025716576,242.7447613,18.08576242
4,4,2,744.55347,0.025184376,246.7002257,18.14546914
4,4,2,705.5058,0.025274792,255.0992715,18.48908071
4,4,2,664.0002,0.027409199,239.5646819,19.30955518
4,4,2,714.84357,0.025106199,243.778533,18.34700154
4,4,2,705.1001,0.024814995,255.9335402,18.7333634
4,4,2,683.258,0.02666764,236.4020119,18.55411198
4,4,2,713.1221,0.023928946,243.8133618,17.50442109
4,4,2,699.83905,0.024204806,247.0288953,17.54451447
4,4,2,678.3973,0.02708179,241.5527685,18.77156542
4,4,2,793.24567,0.0256495,242.9566079,18.17186697
4,4,2,602.23535,0.027800885,242.4970316,19.54405848
4,4,2,819.6646,0.022501928,245.236178,16.31151051
4,4,2,706.5551,0.026290808,247.1462718,18.85194991
4,4,2,669.07745,0.027727576,250.4054698,20.43308481
4,4,2,658.55426,0.028044015,237.063306,19.75407422
4,4,2,705.4578,0.027904919,236.4177187,19.45422062
4,4,2,690.12054,0.024388391,239.9475604,17.41720505
4,4,2,758.9987,0.025141627,240.0083074,18.10709761
4,4,2,675.02045,0.026752801,240.0299079,19.08299559
4,4,2,738.85114,0.023912831,242.8239386,17.69670681
4,4,2,716.613,0.024298261,244.1680003,17.64502675
4,4,2,657.15674,0.028101585,244.5224531,20.33009032
4,4,2,698.7734,0.024518967,245.75884,17.83482541
4,4,2,569.46844,0.0295236,244.2826773,21.40296407
5,4,2,832.33765,0.024312268,251.6486449,17.56596555
5,4,2,811.8431,0.022934761,249.3927613,17.08963811
5,4,2,768.2111,0.02459062,246.6526327,18.11089278
5,4,2,814.26105,0.022612124,255.3314161,17.19754991
5,4,2,899.88043,0.021395947,254.2848194,16.05488494
5,4,2,819.09283,0.0234929,254.9147564,17.63706197
5,4,2,731.6501,0.024920927,255.3540361,18.75497699
5,4,2,840.6375,0.023687368,249.8410298,17.85651864
5,4,2,832.2954,0.021843714,266.0150203,17.16459334
5,4,2,748.2612,0.024900839,249.5911424,18.79531508
5,4,2,718.19257,0.02489468,256.9268371,19.05824501
5,4,2,800.84766,0.022376732,255.2909327,17.16352344
5,4,2,762.00684,0.025177578,259.2190859,19.31460733
5,4,2,863.1783,0.02135196,259.868924,17.15499483
5,4,2,823.26215,0.023777693,247.8619814,17.73613831
5,4,2,678.09344,0.026763998,263.3318776,20.53081121
5,4,2,721.3953,0.025727824,264.9316764,19.84104194
5,4,2,773.48627,0.024540973,252.4072356,18.40952463
5,4,2,755.97266,0.024689401,259.4013616,18.62558223
5,4,2,757.10156,0.024592747,251.7810062,18.37291162
5,4,2,790.4615,0.025778374,252.5272952,19.05731747
5,4,2,794.5433,0.0237932,258.8834077,18.44521193
5,4,2,838.112,0.022686237,266.7647144,17.63976596
5,4,2,783.9714,0.023472201,260.8629482,18.28527237
5,4,2,756.70746,0.022901739,259.8123394,17.88712603
5,4,2,768.6639,0.025149409,250.9484983,18.72685378
5,4,2,816.2297,0.023257014,254.3522142,17.52077147
5,4,2,854.12177,0.023184849,253.9394177,17.44400384
6,4,2,899.36523,0.024146485,247.187254,17.82912794
6,4,2,842.8338,0.025507378,249.0687784,18.88740769
6,4,2,934.04297,0.023976468,251.630394,18.00430213
6,4,2,898.53204,0.025032123,253.3788473,18.47586696
6,4,2,878.33356,0.025264103,246.0378086,18.38879356
6,4,2,859.83795,0.02426697,252.9532805,18.3437049
6,4,2,861.7043,0.02554304,246.7151313,18.29646584
6,4,2,953.3509,0.022820722,247.5066589,17.00103604
6,4,2,849.25775,0.025322791,255.9511651,19.10318072
6,4,2,924.89764,0.024792592,243.4319386,18.02842178
6,4,2,824.23883,0.025725221,243.3848691,18.99437544
6,4,2,841.5432,0.02490982,255.4107858,17.96153707
6,4,2,780.70624,0.026135385,247.3202656,19.20441935
6,4,2,994.86206,0.022806843,240.8416311,16.02983652
6,4,2,811.6165,0.026795175,248.5066172,19.56517068
6,4,2,841.2923,0.026134225,245.6942183,19.16103754
6,4,2,932.043,0.021467833,251.6620832,16.30801462
6,4,2,910.7398,0.024474464,249.2071806,18.00942464
6,4,2,926.7006,0.024957605,250.87082,18.42568752
6,4,2,1044.2775,0.021353948,247.64892,16.06706754
6,4,2,838.07697,0.027012881,241.151503,19.58853012
6,4,2,877.0315,0.026043754,241.5293519,18.76229455
6,4,2,848.291,0.025111408,253.3514731,18.79588374
6,4,2,840.50854,0.027040736,243.8207751,19.32451467
6,4,2,855.9261,0.026187123,244.3012812,19.01701445
6,4,2,905.76105,0.022948972,245.2583415,16.98885044
6,4,2,896.0349,0.025631412,242.8393676,18.47976113
6,4,2,877.10474,0.024932772,254.2265702,18.77285385
7,4,2,955.5452,0.026119396,253.7252679,18.89271069
7,4,2,865.842,0.026173335,257.6859745,19.7373726
7,4,2,999.001,0.022507104,245.7529912,16.50016227
7,4,2,940.67206,0.026277375,243.1451782,19.20416964
7,4,2,935.0139,0.023854364,251.1474945,17.96648679
7,4,2,898.89746,0.025978635,258.4348579,19.76801319
7,4,2,951.0611,0.026669601,247.6324232,19.28740207
7,4,2,937.22003,0.025811484,250.2300491,18.96799087
7,4,2,949.0772,0.025019855,247.0962374,18.63185567
7,4,2,907.7518,0.026045424,242.4536027,18.79963208
7,4,2,899.68317,0.026016498,246.9133141,18.95382359
7,4,2,965.5693,0.024735119,242.5216226,17.80753082
7,4,2,796.5455,0.026441988,256.2567478,19.8553786
7,4,2,946.25385,0.024824912,254.6432199,19.06317698
7,4,2,950.4727,0.023564767,255.5383918,18.24058991
7,4,2,904.72174,0.024375858,261.4602873,18.36995884
7,4,2,891.47064,0.026924455,241.7481411,19.76880282
7,4,2,930.653,0.025327029,251.4419234,18.76923461
7,4,2,977.3098,0.023938834,245.1092384,17.25722293
7,4,2,885.3989,0.025411964,256.2610032,18.95832814
7,4,2,832.2561,0.0278203,251.6255434,21.22557002
7,4,2,1026.3688,0.020632893,258.8456265,15.99017311
7,4,2,948.3833,0.025453795,240.7284846,18.40487987
7,4,2,976.93146,0.023918699,249.4144328,17.49886896
7,4,2,888.3816,0.025011468,244.6442411,18.09754034
7,4,2,961.7155,0.023076246,258.7599436,17.48373918
7,4,2,969.28876,0.024274312,256.8557945,17.85231543
7,4,2,951.02924,0.024161089,254.7007294,18.59402938
8,4,2,974.35736,0.025678184,257.1717982,19.43344552
8,4,2,993.9763,0.026859502,246.9256769,19.39849495
8,4,2,1041.037,0.026057759,247.0030759,18.9964303
8,4,2,994.92,0.02433288,245.4383628,18.31082195
8,4,2,1009.1237,0.025318134,250.4253907,18.55354182
8,4,2,998.341,0.023959696,250.8425423,17.85815283
8,4,2,1140.5333,0.02412645,240.4192851,17.33004787
8,4,2,1041.623,0.025095657,246.6719737,18.81305131
8,4,2,1091.8955,0.022007509,247.4948073,16.42452337
8,4,2,1008.7325,0.025100413,245.8652814,18.43204195
8,4,2,1021.8431,0.024742284,248.655825,18.24170747
8,4,2,991.054,0.025125854,257.3416582,18.77082448
8,4,2,1043.8282,0.023717393,251.1051836,17.65714927
8,4,2,1032.8451,0.024295512,248.1234442,18.08239044
8,4,2,844.5037,0.029303868,251.391409,21.11445362
8,4,2,1058.6356,0.026581166,239.1769609,19.02199751
8,4,2,956.0258,0.025946949,254.7193608,19.13958632
8,4,2,1142.0515,0.023399922,236.7684326,16.37103882
8,4,2,1034.586,0.024830465,246.5263641,18.45073168
8,4,2,1016.8024,0.023640711,255.0944853,18.04386908
8,4,2,1013.42334,0.024840493,249.6611868,18.55486124
8,4,2,1038.4028,0.023884938,254.8821924,17.69891734
8,4,2,1047.7908,0.022951266,250.5660188,17.33474585
8,4,2,1034.8297,0.024681571,252.3579161,18.47768717
8,4,2,1073.1981,0.02192941,263.3241055,17.07360977
8,4,2,1029.8673,0.024432651,247.4746539,18.3146325
8,4,2,968.23785,0.026290041,246.6989785,19.61679661
8,4,2,973.13727,0.025659482,245.2995266,18.8034057
9,4,2,1073.7947,0.024595594,246.4095618,18.41006541
9,4,2,1151.0652,0.026718877,241.379393,18.85231079
9,4,2,1237.0377,0.023768756,242.7878289,16.96628577
9,4,2,1098.184,0.024695274,253.9494274,18.84890524
9,4,2,1274.7612,0.021634307,249.7482911,16.26246159
9,4,2,1064.0946,0.024104068,256.2324105,18.45177328
9,4,2,1115.0817,0.023952015,243.2944077,17.58280838
9,4,2,1112.5709,0.02352232,247.1835995,17.18214934
9,4,2,1195.066,0.02407915,245.8677372,17.34195512
9,4,2,1007.8657,0.027202424,248.2606384,20.11710713
9,4,2,997.1162,0.025201796,257.5267726,18.72748313
9,4,2,1020.56866,0.025390284,254.93986,19.40612814
9,4,2,1229.3381,0.024129741,249.6411307,17.54677791
9,4,2,1137.923,0.02308233,252.2473633,17.24149086
9,4,2,1107.2681,0.025057683,242.6836077,17.90406835
9,4,2,1142.3074,0.024918268,247.7640537,18.57466383
9,4,2,1082.0804,0.024905278,256.6168813,18.64764123
9,4,2,1175.8407,0.023322274,246.3638672,17.33374668
9,4,2,1277.0975,0.022692436,247.8913248,16.88280364
9,4,2,1085.7472,0.024100869,254.5212359,18.16320703
9,4,2,1214.6796,0.023186184,244.550133,16.95367626
9,4,2,1061.287,0.024646568,250.0196009,18.20779348
9,4,2,1083.4474,0.025392883,249.8600753,18.67257747
9,4,2,1096.183,0.023548959,247.0013346,17.44320661
9,4,2,1151.4197,0.023968199,253.1684659,18.12675488
9,4,2,1117.2126,0.025358715,247.0466961,18.86192062
9,4,2,1011.7107,0.024822517,249.3504895,18.38887801
9,4,2,1095.3875,0.024286737,248.583754,18.25236201
10,4,2,1169.8302,0.024354749,253.9979397,18.82339744
10,4,2,1240.6307,0.024163322,251.4545819,18.34123559
10,4,2,1290.4243,0.022762687,267.3828607,17.91041373
10,4,2,1216.9,0.023922013,252.2097761,17.88269265
10,4,2,1078.1866,0.024076699,265.4694665,19.37322819
10,4,2,1195.3347,0.024453031,251.5710839,18.4558914
10,4,2,1202.7411,0.023498779,252.6218013,18.06824459
10,4,2,1127.6691,0.025533171,248.7490544,19.20020055
10,4,2,1171.9897,0.024042893,259.0360418,18.40673441
10,4,2,1194.3986,0.023263729,268.1913668,18.48314046
10,4,2,1305.7582,0.022951274,261.7378326,17.49980357
10,4,2,1210.0436,0.02348132,259.319876,18.00232695
10,4,2,1265.2435,0.02246367,255.3704157,17.24111056
10,4,2,1293.5034,0.022476196,249.2551838,16.89454626
10,4,2,1137.5676,0.025541146,247.0987343,18.73838214
10,4,2,1207.3624,0.024406763,247.4601386,18.08718834
10,4,2,1153.9677,0.024226321,252.7569078,18.01231169
10,4,2,1209.2198,0.024716202,254.4833281,18.73301736
10,4,2,1255.3497,0.021752895,260.9768935,17.06433377
10,4,2,1124.5302,0.024282604,255.1440754,18.74060981
10,4,2,1195.9559,0.023009774,252.737224,17.73945057
10,4,2,1096.0511,0.026016651,255.5794702,19.67908379
10,4,2,1255.9578,0.024286952,257.0652583,18.05337892
10,4,2,1129.1127,0.023683956,266.805986,18.57179485
10,4,2,1080.8055,0.024224955,253.7623639,18.75046905
10,4,2,1257.5172,0.022503167,259.2197239,17.52407394
10,4,2,1265.3071,0.022740101,264.310069,17.88170635
10,4,2,1106.9373,0.025230581,258.1958844,19.35117594
2,5,2,625.0621,0.026213324,248.4239185,18.93850535
2,5,2,635.43634,0.024635772,248.8476931,18.29280889
2,5,2,651.77997,0.026573864,249.8531217,18.95897451
2,5,2,648.92175,0.024879077,247.0596035,17.93623406
2,5,2,719.8576,0.024879404,242.8249739,17.70783846
2,5,2,641.9051,0.024096227,244.0847784,17.27049013
2,5,2,777.42377,0.021622738,246.6997853,15.98697369
2,5,2,716.71075,0.025279562,241.3702701,18.15044912
2,5,2,604.3801,0.026560565,252.7409219,19.57048981
2,5,2,648.6718,0.022964798,254.2994021,17.26264218
2,5,2,646.9224,0.025964468,247.8012963,17.84488527
2,5,2,628.02637,0.025351959,247.3546615,18.50118228
2,5,2,607.1815,0.02786194,247.4293424,19.8434331
2,5,2,639.92163,0.024770961,251.8593016,18.31483526
2,5,2,573.3784,0.026808856,250.0893866,19.29709552
2,5,2,623.1736,0.024179501,245.1453149,17.51608468
2,5,2,602.77563,0.027112598,248.9452345,19.66269434
2,5,2,679.80835,0.024129081,252.8186961,17.88108735
2,5,2,589.5052,0.024693716,249.7544105,18.09668099
2,5,2,632.94366,0.025108206,250.157564,18.80650378
2,5,2,601.2847,0.027028656,243.9504207,18.92169995
2,5,2,605.3988,0.02565529,243.5225774,18.51597903
2,5,2,651.3587,0.02362352,256.0585886,17.82238592
2,5,2,615.8548,0.025262476,246.0915109,18.49556298
2,5,2,657.6054,0.026548502,242.7621587,18.75932006
2,5,2,656.113,0.025290627,242.8646222,18.31921987
2,5,2,625.7834,0.02626117,249.0490265,19.15191531
2,5,2,676.9742,0.025678587,241.1559744,18.15774022
3,5,2,667.10767,0.027642312,248.2486746,20.62083954
3,5,2,668.51074,0.027291697,246.0180053,19.95278281
3,5,2,712.1653,0.025304192,250.4360383,18.66617199
3,5,2,711.04266,0.025903198,250.2508115,19.28043874
3,5,2,720.3608,0.024040517,252.6597055,18.0484353
3,5,2,757.884,0.024133963,252.952929,17.85913061
3,5,2,708.612,0.025813649,255.2625553,19.32965604
3,5,2,734.6916,0.024832155,247.131586,18.31583193
3,5,2,692.08405,0.027089864,256.7644696,20.13959348
3,5,2,817.45825,0.022788753,256.227961,17.35560265
3,5,2,732.7969,0.025093956,248.2526319,18.22798688
3,5,2,710.1695,0.024199137,249.1617196,17.93418323
3,5,2,714.0661,0.024426334,245.8266482,17.78356956
3,5,2,745.0461,0.026081193,249.0223018,19.09487237
3,5,2,791.233,0.024424827,245.3000716,18.00784541
3,5,2,692.9129,0.024034706,249.5861847,17.9948006
3,5,2,673.0152,0.026658202,253.2203175,19.77563836
3,5,2,675.67096,0.025806343,253.203086,19.18265144
3,5,2,730.0088,0.02261285,254.3725432,17.41496741
3,5,2,676.15814,0.025912875,254.9628051,19.20587302
3,5,2,700.5176,0.025956776,256.2531951,19.64650069
3,5,2,770.44086,0.022388266,252.0528798,16.56569421
3,5,2,744.88153,0.023198331,257.0272898,17.85035795
3,5,2,769.9018,0.024749346,250.78158,18.20148494
3,5,2,702.2614,0.024824068,258.8066916,19.07134013
3,5,2,728.424,0.023843652,261.6062092,18.34766938
3,5,2,714.0313,0.023719967,257.7983429,18.12522671
3,5,2,668.13574,0.022880201,261.8907002,17.37656587
4,5,2,723.2093,0.026005135,255.0481628,19.49042605
4,5,2,775.2164,0.02648929,254.3161097,20.07971395
4,5,2,832.02765,0.023736591,255.6367759,17.87830795
4,5,2,803.94385,0.022748422,262.0628315,17.54691675
4,5,2,806.59247,0.024424472,255.5351915,18.53568516
4,5,2,877.4375,0.023519733,259.6531526,18.07089394
4,5,2,767.5485,0.025881856,259.1122731,19.81899694
4,5,2,746.2993,0.025766177,256.0623923,19.47281802
4,5,2,726.84467,0.025475528,256.3215599,19.55119623
4,5,2,825.6889,0.024298528,259.8326687,18.41903983
4,5,2,696.97687,0.025681591,263.675966,19.96628729
4,5,2,819.17804,0.02368704,257.6935768,18.13461857
4,5,2,866.2126,0.023497364,263.4853666,18.45633867
4,5,2,798.43414,0.023881484,254.2593575,18.12843418
4,5,2,724.96136,0.02497669,256.0280755,19.14568099
4,5,2,768.31836,0.023510075,254.174885,17.86109456
4,5,2,830.8044,0.023169302,257.12473,17.78329359
4,5,2,783.70526,0.023943302,253.5678956,18.04498965
4,5,2,771.33673,0.023726611,251.8355482,17.93750099
4,5,2,834.4926,0.024546634,262.5572607,19.09310543
4,5,2,749.2019,0.026332236,259.8564827,20.15857129
4,5,2,718.78143,0.0251697,257.5283462,19.07696974
4,5,2,770.57806,0.024950438,258.5026476,19.07432984
4,5,2,784.3107,0.023535233,263.4232774,18.13122317
4,5,2,854.4462,0.022650161,257.1419061,17.55440429
4,5,2,783.78485,0.024865238,254.19335,19.07625272
4,5,2,855.3122,0.02260049,260.7722039,17.80736971
4,5,2,758.0149,0.024181013,254.3243234,18.27787985
5,5,2,839.2226,0.023039919,264.3813817,18.26893044
5,5,2,859.7475,0.022154399,267.8274433,17.93463126
5,5,2,862.6636,0.023343055,276.0036944,19.15973645
5,5,2,889.0955,0.022734744,268.6719928,18.20127182
5,5,2,815.0838,0.023090768,267.8490261,18.46347425
5,5,2,828.04425,0.023636421,275.3203153,19.22129555
5,5,2,882.24414,0.023209761,274.0951763,18.60325423
5,5,2,1052.7855,0.020309982,264.4462247,16.21132235
5,5,2,909.10675,0.022684896,264.6943344,17.76818463
5,5,2,921.6512,0.021577795,269.7531774,17.00379425
5,5,2,863.73975,0.022371291,270.0635358,17.92288702
5,5,2,931.1421,0.022407481,267.0071928,17.65624081
5,5,2,836.88403,0.022494316,272.5499179,18.20707889
5,5,2,777.5535,0.02529361,270.1381772,20.09053884
5,5,2,879.4655,0.024094371,264.172202,18.91405399
5,5,2,938.77386,0.021159494,277.3678361,17.53962681
5,5,2,852.1772,0.024341314,270.8766348,19.41119465
5,5,2,865.0341,0.022898933,268.1899869,18.48354889
5,5,2,784.8242,0.021611611,288.8915032,18.54985803
5,5,2,861.1433,0.023372844,274.6343309,19.21723034
5,5,2,1012.74243,0.020912321,277.3916138,16.91758452
5,5,2,827.34796,0.02251203,275.9940816,18.36008717
5,5,2,996.51324,0.021195806,266.6575105,16.649327
5,5,2,912.7956,0.021235855,267.2999828,17.20552003
5,5,2,973.8406,0.02307051,258.7396348,17.72794197
5,5,2,844.9069,0.024009704,282.0224973,19.64031894
5,5,2,897.6436,0.021417204,273.1238508,17.45928679
5,5,2,832.8249,0.023679875,259.5790036,18.66690497
6,5,2,943.96924,0.02442214,258.3539257,18.7295715
6,5,2,972.69525,0.023494327,267.0036586,18.52205066
6,5,2,1014.0506,0.023149771,260.4455059,17.81263717
6,5,2,1039.8109,0.021963218,267.4403128,17.56539847
6,5,2,961.1038,0.023182036,264.466384,18.27562356
6,5,2,1003.7556,0.023680597,254.0679032,17.78042519
6,5,2,1051.1577,0.023948794,255.1779617,18.29170871
6,5,2,1053.456,0.021464775,266.9136471,16.73845003
